summary_length,subject_length,word_count,recipient_count,year,month,day,hour,minute,classification,tone_analysis,people_count,organizations_count,locations_count,projects_count,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,classification_encoded,tone_analysis_encoded,som_x,som_y
439,38,63,66,2000,5,1,2,47,Internal Communication,Collaborative/Professional,3,0,1,0,0.0,0.0,0.0,0.6746085013405896,0.37024187676992815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45047127105031415,0.0,0.19409829435105955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089325233986761,0.0,0.0,0.0,14,1,9,5
239,12,33,1,2001,4,5,19,25,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6566260810309912,0.7542162751557951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,6,0
270,22,41,1,2001,5,31,13,47,Internal Communication,Collaborative/Professional,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39496805193012763,0.27921072995741025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233164277306881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48941142193972037,0.0,0.0,0.0,0.5026509552097784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,7,4
352,38,49,3,2000,11,2,6,42,Regulatory Alert / Crisis Communication,Concerned/Critical,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484024209621234,0.0,0.0,0.0,0.0,0.4316621523699233,0.0,0.0,0.0,0.0,0.0,0.396267265796676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860188687282099,0.0,0.0,0.0,0.0,0.0,24,6,2,3
617,26,85,1,2002,1,30,7,22,"Based on the subject and content, this email appears to be related to a Crisis Communication event.",Concerned/Critical,0,2,3,0,0.0,0.0,0.2461472287564262,0.0,0.21707495566180945,0.0,0.0,0.3963748189285479,0.2284859024793637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16647708022039687,0.5924710077090102,0.0,0.2265577602087794,0.26741755820996477,0.0,0.0,0.0,0.0,0.0,0.22406573102728805,0.0,0.0,0.21819333380592648,0.0,0.0,0.0,0.0,0.0,0.17958818690079048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265577602087794,2,6,0,7
603,12,83,76,2000,6,23,7,40,Legal/Compliance Matter,Collaborative/Professional,1,3,2,2,0.0,0.0,0.0,0.4542759260910725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48995014596337144,0.5146940715703485,0.0,0.5372822816126607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,6,3
295,32,43,3,2001,11,26,12,25,Business Project Coordination,Collaborative/Professional,0,3,0,1,0.0,0.0,0.0,0.40843126560727183,0.0,0.26947109376260553,0.0,0.0,0.0,0.0,0.274987414259705,0.0,0.0,0.0,0.24449372089255458,0.0,0.33246715642003544,0.0,0.0,0.4588506535960515,0.2533202889557682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202434956447867,0.0,0.0,0.25163441042864293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,4
211,40,32,45,2002,1,14,13,35,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.0,0.8062472098896817,0.21592255758954676,0.0,0.0,0.0,0.0,0.0,0.0,0.2907514227815499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26784220154804245,0.24736084845103795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21779099415891534,0.19607841392246278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,9,0
451,23,64,1,2001,3,28,6,33,Internal Communication / Legal/Compliance Matter,Concerned/Critical,3,4,0,0,0.4499621749609685,0.0,0.44222730412036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784322337689937,0.0,0.4307511419261669,0.0,0.0,0.0,0.0,0.0,0.0,0.26610786746648823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34163095130180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,9,1
452,24,72,0,2001,11,20,14,23,Business Project Coordination / Market/Trading Information,Concerned/Critical,0,2,1,0,0.0,0.19851062176706102,0.0,0.0,0.0,0.0,0.2257500105899988,0.0,0.22639261717390946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31901316920714146,0.0,0.16495189191801676,0.733803817759723,0.0,0.22448213967755432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161943443958675,0.24145149137977936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18841238984542402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1,7
327,14,47,0,2001,10,26,6,16,Regulatory Alert / Crisis Communication,Collaborative/Professional,0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29943412532868474,0.34521101286798167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713571202208426,0.0,0.3422978530670522,0.0,0.0,0.0,0.0,0.0,0.0,0.3385327371080188,0.0,0.0,0.3296603464232918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,7
361,34,63,2,2001,3,16,0,53,Business Project Coordination,Collaborative/Professional,2,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504553369858702,0.222834767545283,0.0,0.0,0.0,0.0,0.0,0.0,0.34876092826782,0.0,0.0,0.30612856578884806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457169302884421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34084331671803125,3,1,0,0
617,22,106,0,2001,11,15,12,50,Business Project Coordination,Collaborative/Professional,0,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24678076863194212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954848270531233,0.12291299592894585,0.0,0.4799326208575698,0.0,0.0,0.0,0.23940636540430688,0.0,0.0,0.0,0.0,0.2420066740528391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21544667757443373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21830545911815938,0.0,0.0,0.0,0.0,3,1,3,7
314,33,52,1,2001,1,3,9,47,Business Project Coordination,Collaborative/Professional,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6293646173836626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771101455942496,0.0,0.0,0.0,0.0,0.0,3,1,4,1
669,50,106,12,2001,5,14,13,47,Business Project Coordination,Collaborative/Professional,1,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4466382399490759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32635135869976833,0.29036086844519066,0.0,0.0,0.0,0.0,0.0,0.0,0.4544467056336546,0.0,0.43924458347061457,0.0,0.4585215665551692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,4
392,0,61,1,2000,10,4,2,37,Internal Communication,Neutral/Informational,8,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4173132152050922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29485804006535044,0.0,0.3049240360634563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246089987479919,0.390674778531122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375247250419006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41496947539504997,14,9,0,0
470,27,69,1,2001,10,4,9,41,Regulatory Alert / Crisis Communication,Concerned/Critical,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546539781856012,0.0,0.0,0.0,0.0,0.0,0.28557553539657404,0.0,0.0,0.0,0.14622455399527537,0.21390890001258955,0.0,0.0,0.0,0.0,0.28481194148999317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25630808280271045,0.692266673544712,0.0,0.0,0.0,0.0,0.24433237225680932,0.3173581518141499,0.0,0.0,0.0,0.0,0.0,0.0,24,6,5,7
482,17,70,2,2000,4,26,4,42,Internal Communication,Collaborative/Professional,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724913143186456,0.0,0.0,0.2698020964884495,0.19072843977240536,0.5580254428972429,0.24824280318565528,0.0,0.0,0.0,0.0,0.30488938254716047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139470662808294,0.0,0.33875229626226766,0.0,0.0,0.0,0.0,14,1,6,7
739,46,111,1,2002,2,5,6,36,Crisis Communication,Concerned/Critical,1,1,2,0,0.0,0.0,0.23132894217205005,0.0,0.0,0.0,0.0,0.3725126950631372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960046441176706,0.0,0.21291877741117024,0.0,0.0,0.0,0.21659348589235194,0.0,0.0,0.0,0.0,0.0,0.20505789706966276,0.0,0.0,0.0,0.23132894217205005,0.187466175418857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345459670388986,0.0,0.0,0.0,0.0,0.21291877741117024,13,6,0,7
762,67,113,27,2000,4,17,15,24,Business Project Coordination,Collaborative/Professional,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12483931224761868,0.0,0.0,0.13821603661103696,0.0,0.0,0.13137183720604018,0.0,0.12973320902427474,0.0,0.0,0.062355151689898615,0.0,0.0,0.0,0.0,0.0,0.12145355434133775,0.29903390999350526,0.12628064995297864,0.0,0.0,0.0,0.0,0.0,0.11955504761956633,0.0,0.1330825157156515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706647434470764,0.0,0.110748826152728,0.13137183720604018,0.7815281259352941,0.0,0.24827636424891739,3,1,9,7
536,27,88,1,2001,9,11,8,16,Regulatory Alert / Crisis Communication,Concerned/Critical,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49951425709621694,0.0,0.49077683902909147,0.0,0.0,0.0,0.0,0.0,0.0,0.32966310301241764,0.0,0.0,0.0,0.0,0.4389344641623434,0.0,0.4563796401166122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,1,3
642,22,83,1,1999,12,15,17,15,Internal Communication,Collaborative/Professional,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18080347406615235,0.5289873854865038,0.4706499070767347,0.0,0.0,0.0,0.0,0.0,0.36616028668131617,0.3683094435608863,0.3388746133933661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853242179858682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,4
474,24,76,1,2001,4,24,14,22,Internal Communication,Collaborative/Professional,4,1,1,0,0.0,0.28908607165206285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919139696042187,0.0,0.3416417915534511,0.0,0.0,0.16420719024947636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345016415301465,0.3077686886251013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29561507555172856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,3
657,3,104,1,2001,9,6,10,2,Business Project Coordination,Collaborative/Professional,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.33830038729154643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423927649476526,0.4173871349544546,0.0,0.0,0.1920173225917817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26379181408346175,0.3032229653808618,0.0,0.0,0.0,0.5240539352228629,0.0,0.2585956385828682,0.23281505673093777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,2
225,14,31,1,2001,11,6,5,8,Internal Communication,Collaborative/Professional,6,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501572375678405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31806440810951375,0.2248460226789166,0.3289226335065919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42142226194434634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3993484483950609,0.0,0.0,0.0,0.4476290371657807,14,1,0,0
362,26,61,1,2000,12,12,7,26,Business Project Coordination,Collaborative/Professional,0,2,2,0,0.7539175817701311,0.0,0.0,0.2976558809608573,0.0,0.0,0.0,0.2982940097976473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25056645087890167,0.0,0.0,0.0,0.0,0.0,0.27380490071872743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409945310155187,3,1,2,0
617,22,88,2,2000,8,28,1,5,Internal Communication,Collaborative/Professional,2,2,1,0,0.2282461680112313,0.0,0.0,0.0,0.3956560464492438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037108017540702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544114791623856,0.0,0.0,0.0,0.0,0.18420049093525404,0.0,0.0,0.818325078099458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20647003571488434,14,1,0,2
310,7,50,1,2001,3,23,5,44,Internal Communication,Collaborative/Professional,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227440295730886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45592571218318517,0.0,0.0,0.0,0.783210846726833,0.0,0.0,0.0,0.0,14,1,5,0
310,32,48,1,2001,11,12,9,17,Strategic Planning,Collaborative/Professional,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24340792029905056,0.2806196341659081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931378855537953,0.13976696864600044,0.0,0.3638276927221483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598571013716035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,4,7
166,40,27,45,2002,1,11,12,59,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.679400123128544,0.27292710674801735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15705312280141098,0.0,0.0,0.3385537757128973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478440178044126,0.0,0.0,0.28273591851878155,0.3247571753214037,0.0,0.0,0.0,0.2789416515314837,0.0,0.0,0.0,0.0,3,9,9,0
372,24,58,0,2001,11,20,6,53,Business Project Coordination / Market/Trading Information,Concerned/Critical,15,15,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.30241899812001954,0.2630632629317922,0.30327984609421754,0.0,0.0,0.32896698076291847,0.0,0.0,0.0,0.0,0.0,0.0,0.22097268461460867,0.5898105115571735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29741274924864025,0.0,0.0,0.289618046353745,0.0,0.0,0.0,0.0,0.2647719900481232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,0,7
370,7,57,1,2001,3,27,5,33,Internal Communication,Collaborative/Professional,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24915695685852138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39319218968870984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850540733858008,0.0,0.0,0.0,0.0,14,1,5,0
480,14,73,0,2001,5,25,1,5,"This email can be classified under ""Market/Trading Information"" and ""Regulatory Alert / Crisis Communication"". The articles mainly focus on news related to Enron, a company operating in energy trading, which is market-related. However, there are also regulatory alerts regarding the potential replacement of an energy regulator, disputes with Indian provinces, and legal matters. Therefore, it includes both Market/Trading Information and Regulatory Alert / Crisis Communication aspects.",Collaborative/Professional,0,1,5,1,0.0,0.23092521300191526,0.0,0.0,0.0,0.0,0.0,0.0,0.2633600301967363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756601400543919,0.3414503494258869,0.0,0.0,0.0,0.0,0.0,0.0,0.26720368220579466,0.0,0.0,0.0,0.0,0.2514964921524877,0.0,0.0,0.0,0.0,0.2299208476670788,0.2069989868606489,0.0,0.0,0.0,0.0,0.21917805138059335,0.0,0.28766260066910093,0.0,0.0,0.0,0.0,0.26113759283366733,27,1,0,6
562,22,94,4,2001,11,19,13,11,Business Project Coordination,Collaborative/Professional,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23798506277018913,0.0,0.0,0.6895072867487605,0.24371317110748553,0.0,0.3172051364819093,0.2626818645743647,0.0,0.0,0.23734871994223566,0.19479412285404293,0.0,0.0,0.0,0.2399266795054309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135949604002446,0.0,0.0,0.0,0.0,0.0,0.20361497306685453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,7
436,6,72,1,2000,11,30,1,43,Internal Communication,Collaborative/Professional,1,2,2,0,0.29182892618144024,0.0,0.0,0.0,0.0,0.0,0.0,0.23092927574713373,0.0,0.29392391859772543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652032423853639,0.0,0.0,0.0,0.0,0.0,0.0,0.4239412481791666,0.0,0.0,0.0,0.0,0.0,0.5450818495962784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774338834688315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,4
328,3,55,1,2001,5,14,6,32,Business Project Coordination,Collaborative/Professional,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559080142724397,0.0,0.0,0.4782241850570219,0.0,0.0,0.0,0.0,0.0,0.5781858612155941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225905556430201,0.0,0.0,0.0,0.36297306563283943,0.0,0.0,0.0,0.0,3,1,5,0
310,29,56,22,2002,3,6,7,16,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.0,0.0,0.2858239146830061,0.0,0.0,0.0,0.0,0.0,0.0,0.38487738746152933,0.0,0.0,0.0,0.0,0.0,0.0,0.16447445952568895,0.0,0.0,0.0,0.0,0.0,0.32035857770195253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213989582698006,0.0,0.34652007630125914,0.0,0.0,0.0,14,9,8,1
983,5,160,1,2001,1,5,8,24,Business Project Coordination,Collaborative/Professional,0,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843796327408095,0.24333433408803334,0.23540249357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22760783559828393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23104326045707557,0.0,0.0,0.24503502863572305,0.0,0.23540249357437,0.0,0.0,0.22244065578572328,3,1,3,0
351,30,52,2,2000,5,1,4,2,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717818120448527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635887438621619,0.0,0.0,0.0,0.0,3,1,9,0
299,26,45,1,2000,11,10,6,56,Internal Communication,Collaborative/Professional,3,2,1,0,0.548877634388261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527978218516789,0.2493997600191162,0.0,0.0,0.0,0.0,0.0,0.48577361268941166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254434282414636,0.0,0.0,0.0,14,1,9,4
346,27,56,25,2000,4,17,7,41,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.23402338588369023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603611007154868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21527123781629742,0.0,0.0,0.0,0.2651482114837132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24243402478812623,0.0,0.0,0.0,0.0,0.0,0.0,0.6751362495122883,0.0,0.0,3,1,9,7
359,16,60,80,2000,6,23,9,8,Internal Communication,Concerned/Critical,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131191509495827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582330277093106,0.0,0.0,0.0,0.0,0.42260614337824753,0.0,0.0,0.0,0.3629864543088669,0.4305797094201308,0.0,0.0,0.0,14,6,6,0
180,9,29,1,2000,12,8,0,17,Internal Communication,Collaborative/Professional,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172863130124285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087750728164222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,7,5
798,14,123,0,2001,5,24,0,57,Market/Trading Information,Collaborative/Professional,2,1,2,0,0.0,0.17399854048014454,0.0,0.0,0.18852737797987185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398107198040081,0.09883496384475647,0.14458364085349867,0.3859162562256483,0.0,0.0,0.0,0.0,0.15799285694706597,0.0,0.0,0.0,0.0,0.0,0.0,0.18949867795529998,0.0,0.0,0.0,0.0,0.0,0.7798525142926426,0.0,0.0,0.0,0.0,0.1651472377127961,0.0,0.0,0.0,0.0,0.0,0.0,0.19676309670516365,22,1,0,2
678,47,104,3,2001,5,11,5,11,Internal Communication / Market/Trading Information,Collaborative/Professional,1,4,2,0,0.20929514460147033,0.16742281805733694,0.0,0.0,0.0,0.0,0.0,0.16561886716520774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13911956117496824,0.4951090353834188,0.0,0.18932706015327747,0.6704168519666354,0.0,0.15202201851817232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056973512731812,0.0,0.0,0.20500324494201386,0.0,0.0,0.0,0.0,0.0,0.20855792499939718,0.0,0.0,0.0,0.0,0.0,18,1,0,7
548,28,79,2,2001,11,19,12,40,Business Project Coordination,Neutral/Informational,0,2,1,2,0.0,0.33792898372529245,0.0,0.0,0.3661459749566242,0.0,0.38429919253474787,0.334287859422518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19195102899380845,0.28080122213726794,0.0,0.0,0.0,0.0,0.0,0.6136875106727695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,0
